source,target,weight
1,5281,483.99181954758086
1,5282,456.56274815482
1,5283,447.75149303867016
1,5284,448.0384903344597
1,5285,448.7647135300334
1,5286,411.1550166979487
1,5287,318.8764890439135
1,5288,288.22445798523813
1,5289,658.0033871719338
1,5290,811.350773897327
1,5291,734.0481799599679
1,5292,727.1780858474347
1,5293,724.8348783592796
1,5294,705.7060130683296
1,5295,699.945725205645
1,5296,619.0036648226487
1,5297,623.5987905022628
1,5298,822.7057529711301
1,5299,801.3956300582822
1,5300,797.0974211298985
1,5301,806.0212899739462
1,5302,726.967547916369
1,5303,854.0453476846641
1,5304,834.0447694778214
1,5305,818.7288850689256
1,5306,836.3365728734586
1,5307,836.5996024482307
1,5308,847.6684921594536
1,5309,853.9991672866294
1,5310,720.7042145378016
1,5312,905.8777609628074
1,5315,894.3480355110385
1,5634,621.2034090974197
1,5657,469.04720356796633
1,5658,549.1675299609876
1,5659,300.275875456818
1,5660,548.234788782439
1,5661,592.9088313006549
1,5662,606.8402906930152
1,5663,945.4670345158409
1,5664,839.3972445932012
1,5665,874.5094780219129
1,5666,824.7814023600291
1,5667,847.126750706478
1,5668,640.7873345806158
1,5669,637.0410311001439
1,5670,915.3733324231132
1,5671,922.266362165878
1,5672,975.1281435049312
1,5673,846.2686632573436
1,5674,876.9151881013736
1,5711,710.270657998126
1,5712,720.2636495205608
1,5713,592.4157812059531
1,5714,581.5727622062152
1,5715,641.9240772619644
1,5716,646.8150282272221
1,5717,629.6360405747224
1,5718,608.440094092686
1,5719,624.6072867254323
1,5720,627.3368256255882
1,5721,632.7045185013551
1,5722,549.7522152780026
1,5723,537.0301067068115
1,5724,655.0110848080102
1,5725,629.4984185277273
1,5726,661.619712685316
1,5727,643.3407349636725
1,5728,646.8551163852086
1,5729,650.0820385131406
1,5730,698.9962718065439
1,5731,693.4928979386216
1,5732,691.6483855204202
1,5733,688.437742906812
1,5734,681.1079442939935
1,5735,669.4921304996192
1,5736,658.4542709209435
1,5737,633.218411785932
1,5738,591.2766541667779
1,5739,678.5713538529388
1,5740,456.7287744048864
1,5741,491.219592190618
1,5742,484.3398469190167
1,5743,467.9624835742896
1,5744,649.9273922417256
1,5745,635.332821173967
1,5746,578.7879808628711
1,5747,559.5701659321448
1,5748,557.9580275978778
1,5749,648.2365204867241
1,5750,613.1359083199567
1,5751,645.505354988704
1,5752,832.0393202657425
1,5753,791.1961121996673
1,5754,725.4499510811269
1,5755,712.4573169973796
1,5756,690.4984997314423
1,5757,792.9500474637515
1,5758,657.1125746679991
1,5759,759.1891052257391
1,5784,986.9521054509444
1,5785,595.9175220223012
1,5786,728.0104937072463
1,5787,883.223179049676
1,5788,580.3098264392332
1,5789,568.9317794325361
1,5790,519.2973595084925
1,5893,890.5929562609357
1,5894,963.775265975145
1,5895,827.0608892377164
1,5896,744.2559870573094
1,5897,907.498123733807
1,5898,810.1919508038917
1,5899,802.7052789364506
1,5900,718.335849956374
1,5901,723.1386381633249
1,5902,772.3188333529939
1,5903,765.4153357929304
1,5904,976.2426432780508
1,5905,843.4928658834893
1,5906,809.5910575442649
1,5907,795.6448968660509
1,5908,849.2440944600467
1,5909,851.3234358225196
1,5910,839.2827330152735
1,5912,964.5537174819808
1,5913,955.7904406817372
1,6425,730.3909396449725
1,6426,746.5458644846104
1,6427,655.0143701897997
1,6428,746.350844584516
1,6429,730.5390058173682
1,6430,596.334489304631
1,6431,578.5861558297403
1,6432,30.36558187897913
1,6435,558.3686190616162
1,6436,732.1455769139229
1,6438,737.2925147139666
1,6439,683.5972536124264
1,6440,578.1891516212434
1,6441,30.39645221184833
1,6777,303.5296338529419
1,6952,704.1038293622673
1,6954,306.1863814398628
1,7143,611.8416517220796
1,7148,652.9853315461437
1,7151,628.0877075424189
1,7152,638.8987991937382
1,7153,607.2172820183716
1,7155,603.8534501024378
1,7532,592.5765021423093
1,7533,589.4755782504582
1,7534,681.4337957097283
1,7535,739.5208840021796
1,8161,922.9769521435624
1,8162,955.3278883373176
1,8163,940.3259773668508
1,8164,951.4581047562784
1,8172,926.7043971533672
1,8173,922.6803224550032
1,8174,921.3282056975038
1,8175,915.6699778720794
1,9021,924.0915840822494
1,9022,543.3118112179374
1,9023,758.6685671608025
1,9024,490.788301864433
1,9025,486.462347868845
1,9033,518.5665674664308
1,9056,717.4549156885016
1,9057,884.2231210537099
1,9058,868.604204778504
1,9105,893.3679575576842
1,9108,815.6598609379512
1,9113,589.0613687822001
1,9157,371.9943272328143
1,9174,781.6340565845621
1,9356,880.3167870189219
1,9375,433.5786570258295
1,9448,885.5416554088787
1,9449,895.5541770242259
1,9450,887.6270040634447
1,9451,889.023231455112
1,9452,893.7030507035678
1,9453,917.7550029783228
1,9585,892.4768729445045
1,9586,859.5481926798602
1,9587,904.2639779391328
1,9590,178.0276810301592
1,9592,147.0511331412594
1,9593,139.12678777759876
1,9594,875.0276348890636
1,9595,903.8183286111174
1,9596,898.6468009480262
1,9600,845.6808668462818
1,9613,913.6539953968742
1,9614,723.5229016837218
1,9615,734.2356967978839
1,9664,471.4135069961957
1,9682,945.2034074510116
1,9793,903.2206138783982
1,9860,359.113307020132
1,9933,830.1428918516928
1,9934,838.5872549098501
1,10004,752.5146574326244
1,10008,192.07829303450544
1,10014,539.2815271420455
1,10015,101.46936754445422
1,10016,682.0168761167974
1,10017,808.6919726637076
1,10018,933.1522166402524
1,10069,618.0925432573672
1,10070,761.8808350097352
1,10071,724.129410342067
1,10072,739.6047987748266
1,10073,653.0017810693346
1,10079,685.1913507407656
1,10110,326.318907492674
1,10119,55.22688793454935
1,10120,481.4828925455272
1,10121,870.6758364435381
1,10122,499.99435044479367
1,10123,253.268934781618
1,10125,229.2769366988992
1,10127,381.1056763160131
1,10176,754.0894333431095
1,10288,497.93264918827697
1,10325,529.7474149677004
1,10326,584.7182585661938
1,10336,816.8490401802774
1,10337,952.8323513444326
1,10346,767.2442353180485
1,10377,882.420155156843
1,10381,932.3102058161496
1,10387,153.91692708525574
1,10403,985.2528319372914
1,10420,719.5360065083203
1,10431,941.388264139734
1,10436,845.2139723581815
1,10454,654.7063109573983
1,10457,674.7107778503685
1,10458,873.2770744872264
1,10461,784.7069921950713
1,10477,332.3283498678696
1,10479,656.6291082275716
1,10488,980.4307415384076
1,10492,427.8125606745226
1,10501,701.5798339017464
1,10506,321.0527253195204
1,10507,764.2631601034476
1,10512,822.6547240571738
1,10518,498.7654919759054
1,10527,460.9345183961974
1,10535,334.56932551829595
1,10563,604.8409482991837
1,10571,927.4794760792896
1,10580,616.5475033283565
1,10584,857.5359227624508
1,10639,791.3156320198362
1,10640,884.2699032525915
1,10642,928.5758336798596
1,10799,988.230702855658
1,10885,919.7467260741962
1,10892,992.6461587061156
1,10893,795.650880907042
1,10894,802.1605658393971
1,10900,477.4895042983918
1,11037,611.2206451530659
1,11038,779.3613134780485
1,11039,773.8539460629917
1,11040,623.7002184599135
1,11041,612.8853647552763
1,11072,726.2021530910133
1,11111,673.125962578011
1,11132,436.0471408794298
1,11162,361.681395325508
1,11165,728.8350041012657
1,11166,790.6024929574116
1,11241,809.0285424956702
1,11242,812.0621293255988
1,11257,367.2582687209604
1,11280,818.1587678154964
1,11281,821.7686432837694
1,11282,816.2603273095856
1,11283,823.8685586352201
1,11288,141.0797770196518
1,11290,466.6629695959549
1,11294,245.154613537047
1,11296,212.61752562466543
1,11297,426.3201660823094
1,11339,783.3312149417428
1,11340,530.5938299071197
1,11344,741.9193037044
1,11366,898.5212286645888
1,11367,899.9537540955578
1,11485,859.9765381404422
1,11486,743.5549394889156
1,11487,713.5042744429728
1,11489,968.5079955953782
1,11535,764.2183023228645
1,11536,941.2782653691085
1,11537,434.17079217931
1,11538,138.21557053360883
1,11566,916.6355455828304
1,11569,750.3253421351875
1,11574,437.34158200889925
1,11589,411.80798918180864
1,11598,608.4987068297705
1,11606,907.00705105867
1,11622,999.2265898607872
1,11645,916.59244036934
1,11646,832.8934562642942
1,11650,784.1910506914925
1,11651,783.3818703901895
1,11690,833.508651525235
1,11692,763.2441479934987
1,11693,817.5642934766296
1,11706,838.5244751507342
1,11732,799.2681759614095
1,11733,902.537622287274
1,11735,235.7608965777356
1,11737,356.297277230753
1,11782,214.7969623451862
1,11820,511.24448584454416
1,11822,52.06128371383736
1,11823,399.8455684362213
1,11824,255.6680293589629
1,11825,212.77501375865916
1,11826,192.5613405436741
1,11837,259.8058365343969
1,11841,841.5606999745562
1,11842,537.7637873555127
1,11847,991.4797623393856
1,11849,548.9733686442657
1,11859,937.5023399707782
1,11860,749.9866083068066
1,11861,473.53026370570376
1,11864,308.8364049097601
1,11885,944.198331835211
1,11887,241.05515716165016
1,11888,364.88646998045925
1,11889,876.2667588098362
1,11896,749.0883106410139
1,11923,222.85527585936848
1,11928,916.1521879688598
1,11931,899.6669212786072
1,11954,576.3121729523776
1,11955,738.9262137966605
1,11969,934.8320579213251
1,12005,922.0395970477088
1,12019,861.1367338613343
1,12073,891.685675487831
1,12074,948.7542055665202
1,12075,887.7026592126649
1,12094,947.1865285010412
1,12102,417.6225099204909
1,12149,474.5817971170901
1,12155,806.2965397438035
1,12158,641.1486973846305
1,12159,806.9842196239764
1,12188,993.6604041535788
1,12189,997.2428434527976
1,12203,158.11254086105572
1,12204,139.5076784813267
1,12205,319.3207067478454
1,12212,577.2149844003039
1,12214,916.2897197166684
1,12215,991.9824699130492
1,12219,607.5251937648824
1,12220,767.0654074265915
1,12230,346.9164050751072
1,12257,475.824593814998
1,12369,663.4302248065585
1,12370,863.9814020902771
1,12372,474.257541243429
1,12385,459.2056674289277
1,12388,682.4747685801299
1,12390,863.6738602832096
1,12393,803.6289920387235
1,12395,521.3140845861747
1,12404,818.2457689995184
1,12408,317.5935232174405
1,12409,645.2694017814116
1,12438,827.8905405948713
1,12447,339.4242031033209
1,12450,268.74616301880087
1,12451,855.8665315323891
1,12461,828.5746164514157
1,12473,88.57178229257846
1,12477,410.3736484241078
1,12480,481.94365592244833
1,12485,835.5338696158847
1,12496,600.4375202775444
1,12505,363.14671672647495
1,12511,890.3058286124426
1,12518,931.5330664019784
1,12521,276.6632822396748
1,12524,894.3449953296326
1,12560,282.29744068594835
1,12561,306.1653608021324
1,12581,385.8622067369714
1,12586,476.6755452700564
1,12596,825.2176601566649
1,12598,387.0723604899397
1,12608,814.9223330686867
1,12612,553.7989876753104
1,12642,954.4921767161624
1,12643,943.5862037068962
1,12644,937.1678598592836
1,12645,931.5584884227686
1,12646,838.2292306597
1,12647,840.0465378419033
1,12648,907.512082389353
1,12649,820.225623804887
1,12650,745.1618584874151
1,12651,809.3599407552509
1,12652,805.9093803986466
1,12653,720.2762408405072
1,12655,970.1917800861736
1,12656,973.1295536273432
1,12657,977.0584757155056
1,12658,913.6118478072268
1,12675,974.366200530939
1,12680,389.4296691301298
1,12691,593.4992359324384
1,12707,239.7706160258714
1,12708,306.95277241844707
1,12726,511.2706940245897
1,12728,516.2233391662777
1,12730,202.8026557371745
1,12732,402.6036746648759
1,12733,369.2978219290597
1,12734,236.13169446629703
1,12735,522.1286168822663
1,12736,559.2851071649518
1,12737,540.9287567655664
1,12738,544.5857185679746
1,12739,528.8943453716212
1,12740,550.1697864226808
1,12747,746.5628378229338
1,12760,873.0870717477144
1,12778,313.1920537386972
1,12779,161.10813412132725
1,12780,189.06361430735683
1,12781,244.91685650855624
1,12782,302.3498721226537
1,12799,452.6846984534527
1,12806,340.72485714190134
1,12807,107.47196903701708
1,12808,171.7382987971714
1,12809,183.7559019468497
1,12810,215.85419219898077
1,12811,232.0350977232434
1,12861,78.39154663109747
1,12866,482.3375102040384
1,12923,841.2125430747382
1,12936,407.58634815364815
1,12937,187.1763582946312
1,12938,193.34099018693053
1,12950,549.3763889754526
1,12959,142.74371307302107
1,12971,406.4130213690596
1,12972,349.0258698239967
1,12980,541.5422012555653
1,12985,872.8384960788865
1,12986,874.4292953585041
1,12987,900.1303257610283
1,12988,873.2240832724976
1,13000,399.15664080518377
1,13001,539.826655145234
1,13003,868.7923985869782
1,13004,813.0862660506807
1,13014,884.3197917940021
1,13018,691.441399448104
1,13061,528.7969504898086
1,13062,522.4092967624025
1,13077,495.0816750454032
1,13078,941.5450869791388
1,13084,232.9507466568224
1,13088,241.4115127083397
1,13102,206.49039153667016
1,13147,306.3228103943873
1,13153,974.4362531359563
1,13163,918.2454692009088
1,13174,418.2294921005226
1,13176,907.1227233152966
1,13177,843.3291632396144
1,13181,718.1453684911229
1,13186,878.3248543630802
1,13188,821.1856277918704
1,13189,920.3471440039276
1,13191,412.0323239247495
1,13192,432.1471533562842
1,13193,910.2393075860388
1,13253,695.907201556008
1,13258,507.26023509554784
1,13259,935.6665245419672
1,13261,238.03509290106035
1,13263,203.46740860495711
1,13266,411.3079477888113
1,13267,797.795648147383
1,13283,269.12661761265264
1,13285,112.75651185854268
1,13287,913.052709249009
1,13290,663.4266246389151
1,13302,707.2172147131918
1,13305,880.5007001679526
1,13315,355.01274860229216
1,13318,458.66581793299633
1,13376,865.8249591822403
1,13382,440.023409600796
1,13383,777.2293367292411
1,13391,651.9980694423019
1,13396,569.129034700551
1,13397,773.1596017876233
1,13422,256.7574729281561
1,13440,630.3272143555615
1,13441,894.8009413645254
1,13442,755.4823899169888
1,13489,575.3293349234083
1,13558,769.1244378457668
1,13576,241.22506412350148
1,13596,541.7680456037967
1,13612,551.2589321672044
1,13723,351.24089765008307
1,13731,880.4829677854532
1,13775,916.5392210665676
1,13791,732.3123977248025
1,13792,270.56519183266226
1,13793,748.9147896359179
1,13796,906.9247721889338
1,13821,580.3608955668294
1,13823,524.0923388907055
1,13914,914.790210721396
1,13915,970.1091005524706
1,13919,337.3962165580461
1,13954,799.2097301769331
1,14089,537.1162913107312
1,14117,658.3299860064058
1,14118,537.4068177615311
1,14133,342.54997201358367
1,14134,303.9706923969519
1,14151,137.31161506947944
1,14253,574.6591534182261
1,14254,801.1303897333192
1,14255,756.2067934082689
1,14256,951.0998548620724
1,14257,893.0216293900769
1,14262,645.2505846882802
1,14269,36.64271420890096
1,14270,323.3741670938709
1,14288,300.42574439021485
1,14293,435.020713754996
1,14304,488.0397167318058
1,14365,765.5014723202372
1,14429,406.4787279652728
1,14430,758.0394837164804
1,14500,390.0319055644336
1,14501,162.2515137150987
1,14502,263.92660586250526
1,14508,229.21259608081905
1,14509,992.7391987239208
1,14554,406.0984216361404
1,14556,728.990405386756
1,14579,534.5638341026436
1,14581,605.3314641192975
1,14588,325.91943234636403
1,14616,608.4098649277241
1,14617,281.91444114820206
1,14648,644.2847453565658
1,14779,123.14407953804032
1,14780,149.24167016214068
1,14781,171.64342505272066
1,14971,800.2489328761607
1,15033,736.246354420205
1,15034,499.4217452594462
1,15035,367.9079742536433
1,15036,348.4039355996595
1,15037,374.6345249901775
1,15038,997.8840661823282
1,15039,570.5600220053858
1,15069,937.4933730160938
1,15079,891.2390630191501
1,15125,381.9079191053471
1,15127,146.69282651874326
1,15128,288.41233228221506
1,15129,211.4294968117694
1,15130,270.2377444194365
1,15282,793.7988164411
1,15284,437.9306654607584
1,15285,201.77104280528104
1,15333,969.699283754239
1,15409,936.9565269541948
1,15411,943.9332420194085
1,15437,733.6697987876897
1,15477,838.284256918542
1,15478,485.8372875183127
1,15483,995.6602215804396
1,15494,701.5709828942613
1,15615,655.9260311418877
1,15616,541.7366633947652
1,15656,892.3272637549595
1,15657,970.5767244368787
1,15658,986.9081362288172
1,15659,870.8690828445503
1,15660,877.673207488015
1,15661,951.7660223369256
1,15663,866.7617053030065
1,15664,898.8958295459482
1,15665,861.356984647846
1,15666,904.8355634838916
1,15667,891.4563031248646
1,15668,893.6943316910654
1,15669,990.277486982014
1,15670,874.7319020231467
1,15671,901.0903981911084
1,15672,885.0241242351533
1,15673,895.1786946145263
1,15675,889.4923370279863
1,15676,914.1395649334142
1,15678,889.2823726983374
1,15679,943.234278135854
1,15680,919.238602097502
1,15681,906.1510390309724
1,15682,877.0014731116509
1,15683,968.8993549036862
1,15684,908.7490395537772
1,15685,902.093702088789
1,15686,885.8788180227748
1,15687,911.7337653060832
1,15688,610.0575871759866
1,15705,518.5790381404573
1,15708,770.7466848190513
1,15709,646.7024472803323
1,15723,326.40688390440954
1,15725,247.9827071424617
1,15726,718.4299983688928
1,15728,574.9018348310913
1,15729,399.7389033067195
1,15730,630.1718618557765
1,15731,744.5507776057456
1,15733,457.2494025409016
1,15734,832.3533832430787
1,15735,427.61356389834106
1,15736,486.1160771495903
1,15737,430.4764379492107
1,15738,879.6363557978742
1,15739,858.717941447005
1,15740,924.7072304848464
1,15742,878.6398959314445
1,15743,998.8709616173868
1,15756,922.8431598835816
1,15842,685.4959811967727
1,15843,704.0774657671651
1,15844,443.4255040048197
1,15845,575.3895712337367
1,15846,467.8052983144728
1,15847,631.9906071544823
1,15848,402.4039730645409
1,15849,411.83947950581074
1,15850,329.705491930089
1,15851,406.0739157490015
1,15852,745.3559618906147
1,15853,246.79624291649773
1,15854,302.8670847778779
1,15855,679.7174039570358
1,15856,425.98563588435206
1,15857,656.1441738269591
1,15858,805.2650043693909
1,15859,777.5836318717522
1,15907,183.77014494029012
1,15925,723.4609123024536
1,15932,902.8503288039756
1,15934,134.0046441223057
1,15935,590.7166346202383
1,15960,593.0069677847728
1,15961,627.5441186355634
1,15963,764.6158707633166
1,15980,433.11418298341584
1,16024,799.1643155304188
1,16026,853.0581448980986
1,16027,510.4308641073096
1,16037,605.9100647724588
1,16277,775.0972518764703
1,16284,814.5395521500787
1,16411,103.73359587087734
1,16437,315.7182810658131
1,16438,390.5282401776847
1,16467,615.3525620023051
1,16480,676.7046045080812
1,16537,979.6879825329652
1,16541,313.35251454825107
1,16569,313.0789119445297
1,16572,687.5010236249169
1,16576,987.2863663390692
1,16577,581.6093560783801
1,16584,910.171436063748
1,16596,706.0389391820261
1,16606,853.5110847225046
1,16609,671.3416028349812
1,16610,939.5380148542032
1,16640,918.0702924231026
1,16759,534.7703481877004
1,16767,847.4540257895277
1,16773,886.0561444637563
1,16774,623.7419609826974
1,16775,621.2042372508381
1,16818,803.4481825546396
1,16829,308.97325787981697
1,16926,825.8998094698322
1,16927,750.6250435084727
1,16941,938.1852057133092
1,16945,833.0337237159359
1,16970,878.8652816415376
1,16978,384.2197731194117
1,17054,905.4294775354996
1,17067,486.12713513641256
1,17080,963.56119644929
1,17215,991.3359148855274
1,17259,393.2478288864156
1,17286,774.784663362078
1,17289,602.9080745164096
1,17290,603.8225739114451
1,17291,572.5497501512165
1,17292,621.4300277399144
1,17293,603.5665719271866
1,17296,617.0810085734057
1,17299,638.8490621329705
1,17300,540.0618576699154
1,17301,511.8362933829226
1,17302,501.7124259686079
1,17303,500.5370087066924
1,17304,497.3747256101612
1,17307,598.9987866044661
1,17308,663.9387651522557
1,17309,669.4089047857954
1,17312,777.1553676376536
1,17314,753.2151359111627
1,17315,717.3750534795852
1,17316,397.42965905545
1,17317,389.2303264289701
1,17318,388.1949853921117
1,17319,383.6091562396928
1,17374,114.4655202341536
1,17376,54.13160602705175
1,17377,59.706214132645016
1,17378,182.2219082109827
1,17400,905.5478755466064
1,17401,857.7980171794807
1,17402,822.0991045440597
1,17426,441.6685594559684
1,17444,516.4054575755194
1,17558,965.1912481418912
1,17559,972.51398620486
1,17602,618.2075404346041
1,17661,701.1982324096924
1,17662,749.9160210243725
1,17791,751.3085550280747
1,17953,966.3272679439564
1,17961,697.7554098590776
1,17985,465.370922077749
1,17997,566.7564596637288
1,17998,668.8911438509018
1,17999,677.7858482287812
1,18000,698.6949893910436
1,18001,769.051818030071
1,18102,933.2213372799451
1,18179,789.9629511998477
1,18209,416.7189428221925
1,18235,464.0172694117457
1,18247,718.7747561534873
1,18248,868.4839708671221
1,18276,368.4828226944792
1,18277,378.741599475652
1,18278,242.9616561839561
1,18279,249.6044950669589
1,18315,755.6090832577878
1,18341,855.8740822388803
1,18342,855.442571919927
1,18349,421.5723890322427
1,18370,922.4566594091405
1,18371,923.5142546465654
1,18373,333.7970584266775
1,18374,392.1542496243089
1,18377,883.8430343368722
1,18392,202.98509455624352
1,18393,388.9278196449616
1,18397,566.1436706213956
1,18420,702.5811344545589
1,18421,664.9013400935952
1,18422,697.5875215861298
1,18466,376.903996305775
1,18467,385.3853885376557
1,18468,370.4694442941321
1,18469,425.3051087746894
1,18506,119.76004081994743
1,18594,348.87545573504616
1,18797,565.5937801926664
1,18882,594.5375633825914
1,18884,453.4674808326823
1,18886,319.8062228834583
1,18898,3.355329214808214
1,18909,411.89048050266376
1,18910,416.29167047765264
1,18913,402.8531801201985
1,18914,468.2029113889736
1,18915,374.3014290389798
1,18916,531.1658278206713
1,18937,532.2417401695725
1,19098,950.3995735115388
1,19099,948.3190054496532
1,19100,901.6801456106708
1,19142,647.9546105399982
1,19161,699.8526056574543
1,19207,86.21737150066343
1,19363,650.6487377143811
1,19387,226.1507672112219
1,19441,296.7844563737491
1,19442,930.3843906278923
1,19443,905.0652422850262
1,19446,838.6105744634506
1,19447,472.9302978800982
1,19501,88.71956857661725
1,19562,980.3208156999464
1,19563,893.0166338127917
1,19678,618.6012504163748
1,19686,319.20250285917643
1,19695,313.8700980740896
1,19696,298.7533689596173
1,19742,126.79874726339744
1,19746,485.7161369183975
1,19747,488.689979495152
1,19750,495.2839676575636
1,19751,455.3891773659164
1,19752,511.9454749288523
1,19753,539.7694954640457
1,19759,461.2979439932904
1,19760,461.1894284903185
1,19761,673.2245704866996
1,19762,345.1431708015398
1,19763,859.5010286794067
1,19767,448.4533407326627
1,19793,552.1497354205533
1,19802,382.4436247100323
1,19803,406.1251430353181
1,19804,417.688087485871
1,19807,441.5940013910852
1,19830,653.1599046510819
1,19847,727.4910631805212
1,19848,447.8230399070586
1,19873,137.14976113552632
1,20031,216.4375746122946
1,20070,877.3824282344115
1,20223,885.3404635536386
1,20237,327.0252486089193
1,20254,376.42062264496514
1,20255,331.867562380773
1,20256,752.6365648271768
1,20262,721.0134976454844
1,20278,595.7080157863031
1,20279,610.5903764039507
1,20280,596.0763938424572
1,20324,973.469267010396
1,20344,966.879695220475
1,20411,572.9688522403752
1,20412,708.2089402954956
1,20448,871.3539005164273
1,20502,935.8536644387178
1,20503,683.3095259057799
1,20541,999.4005622601308
1,20604,782.3421626113342
1,20610,696.9610356071308
1,20646,421.7373075502059
1,20656,607.566688182508
1,20657,303.7653379575973
1,20693,906.5750014695062
1,20787,790.1329339554882
1,20788,809.682995666595
1,20789,441.7747253148694
1,20853,925.7620561689672
1,20854,956.083404194854
1,20855,995.866787670028
1,20863,942.8820576106792
1,20864,164.19246977050406
1,20866,596.848629936004
1,20896,415.4290193408253
1,20897,245.13406039911763
1,20898,269.81657541659143
1,20930,189.4951371018504
1,20943,551.0856219714226
1,20944,478.1988981499774
1,20945,510.8176971247439
1,20947,328.6954040443416
1,20948,316.780154679069
1,20949,312.4024659311342
1,20950,394.9358517384106
1,20951,335.9215492802888
1,20952,314.33959333617537
1,20953,397.4353080233426
1,20954,307.6818229633912
1,20955,310.7409158396386
1,20956,595.0804319563116
1,20991,857.2006890259514
1,21016,787.4069490174224
1,21022,703.6162929383368
1,21049,740.4779012656306
1,21154,608.0800986150517
1,21233,429.4326787048763
1,21249,951.8242074662604
1,21250,209.14109450704424
1,21308,933.2669359817472
1,21310,913.7847248678348
1,21332,935.8080270377064
1,21333,803.313220341831
1,21483,468.8189234135797
1,21514,962.7563911629356
1,21516,858.1872454585113
1,21543,582.8313841359711
1,21552,294.20872783042904
1,21613,389.0665896379762
1,21614,245.99857853118704
1,21615,406.65914197229296
1,21660,907.46013480917
1,21663,516.3927052205321
1,21664,447.6048274967412
1,21665,562.7459669125062
1,21666,611.1355067322053
1,21667,622.1505501453779
1,21699,491.0411141527624
1,21723,907.1576172695716
1,21724,369.10378366301
1,21726,650.7850134542391
1,21729,914.5854046516808
1,21734,956.7257763637492
1,21737,524.3544782480357
1,21743,770.6731966208974
1,21757,853.6669524985357
1,21759,846.143898341651
1,21799,295.527767465878
1,21869,873.7631612503244
1,21902,621.8570943978344
1,21933,703.706401484537
1,21934,613.6336162400952
1,21960,645.2590297118237
1,21962,465.9451396456549
1,21991,675.797079287174
1,21992,933.229879752158
1,21995,731.8581626922427
1,21996,690.8427815394323
1,21997,747.1368381193872
1,21998,739.7980685526142
1,22044,420.99991073307166
1,22046,251.34545462456865
1,22050,284.5641059639473
1,22053,554.8579084493797
1,22065,573.7914570933308
1,22108,629.0198966273524
1,22119,466.9044951097224
1,22120,344.2635535320543
1,22136,885.5572384114653
1,22174,353.51561837626434
1,22209,162.26084454697732
1,22210,268.8831732611166
1,22211,281.8044160607283
1,22212,182.32526152472133
1,22299,676.4798465121446
1,22346,400.7660228607373
1,22410,273.87373051002896
1,22429,319.79746010689905
1,22499,589.9714898510349
1,22523,389.0955358531918
1,22524,579.9562980009202
1,22539,183.7539514062189
1,22541,944.9569768323596
1,22556,511.89384382163286
1,22557,919.5288847088578
1,22600,666.1070904966641
1,22601,636.4059263988103
1,22602,620.2626160613139
1,22603,626.1889589712205
1,22604,677.9845003802029
1,22605,744.3577080670649
1,22606,800.7033451792239
1,22607,735.4944221539862
1,22630,597.6621125523028
1,22632,951.2046921454846
1,22633,589.3501700521012
1,22634,584.6954437339353
1,22635,576.7850770427631
1,22636,524.6820644623596
1,22637,561.4797780495647
1,22638,506.2460268770147
1,22639,962.5840592210036
1,22641,539.8677882127843
1,22752,911.5431326771952
1,22753,919.5955128755504
1,22754,919.6349937187516
1,22755,919.686376886514
1,22756,919.2958158359324
1,22757,920.5472799818582
1,22758,921.3223611863464
1,22759,914.1972698460524
1,22760,918.7358773176312
1,22761,920.5840840086224
1,22762,921.4631915287952
1,22763,907.5676139557856
1,22764,921.40622888805
1,22765,944.815316416253
1,22766,946.488080972926
1,22767,939.1245449161688
1,22768,938.8996657618792
1,22769,938.7163523798846
1,22770,939.3663461429156
1,22771,873.8791720631917
1,22772,872.4029732042136
1,22773,871.6791043386673
1,22774,871.7867641176011
1,22775,872.3331338748237
1,22776,870.5226548371832
1,22777,874.9582787658386
1,22778,869.4696151536348
1,22799,495.33780145413976
1,22802,668.7544401270598
1,22803,832.826475159264
1,22804,775.6354856591724
1,22805,784.7155619841408
1,22806,783.1560642945274
1,22807,782.6377254911799
1,22808,780.8656656960025
1,22809,779.9829799718265
1,22810,782.782673633093
1,22811,787.615340915838
1,22812,786.1907686381803
1,22823,660.3968510956273
1,22888,512.7509153865984
1,22925,609.5231886682215
1,22930,860.9603932715695
1,22931,862.9136508325963
1,22935,807.8530111230882
1,22955,829.3352116514346
1,22956,836.9857876934346
1,22957,839.322836428321
1,22958,836.3167517018558
1,22959,839.041042122969
1,22960,842.1989208933737
1,22961,843.3881818616678
1,22968,583.0960611176001
1,22969,634.2420228390131
1,22972,490.4255795627521
1,22973,658.1626823712286
1,22974,562.3824687556099
1,22975,501.15001164726726
1,22976,458.6050778233578
1,22977,486.000846881874
1,22978,642.6522110316531
1,22979,679.0020579633143
1,22980,674.5040679723006
1,22981,646.7977113831331
1,22982,711.2382823869511
1,22983,636.4856593226921
1,22984,675.6595935072403
1,22985,697.9704893812898
1,22986,704.901194714914
1,22987,484.5559755306812
1,22988,515.6292826757451
1,22989,543.4562940219676
1,23042,698.0184497361378
1,23048,552.0222946218046
1,23059,311.7492584754595
1,23078,494.5520690585254
1,23275,836.4921722363824
1,23344,71.15759535199989
1,23348,548.3868419873354
1,23350,493.3683254359189
1,23488,781.9138145643852
1,23489,973.8347856040884
1,23490,634.881705422708
1,23495,783.6742235387046
1,23496,910.9573587867015
1,23562,513.5926205063346
1,23619,713.1712492808698
1,23621,802.8262219878408
1,23622,877.3452483450785
1,23623,903.2910469054488
1,23624,419.536593801128
1,23664,643.0169063142671
